source_file,source_type,link_type,target_url_or_ref,resolved_target,status,error_category,notes
map/index.html,HTML,INTERNAL_PAGE,../index.html,index.html,PASS,NONE,Valid internal link
map/index.html,HTML,INTERNAL_PAGE,../schedule.html,schedule.html,PASS,NONE,Valid internal link
map/index.html,HTML,INTERNAL_PAGE,../guide/index.html,guide/index.html,PASS,NONE,Valid internal link
map/index.html,HTML,INTERNAL_PAGE,../map/index.html,map/index.html,PASS,NONE,Valid internal link
map/index.html,HTML,INTERNAL_PAGE,../prepare/index.html,prepare/index.html,PASS,NONE,Valid internal link
map/index.html,HTML,ASSET,../manifest.webmanifest,manifest.webmanifest,PASS,NONE,Valid internal link
map/index.html,HTML,ASSET,../assets/pwa/apple-touch-icon.png,assets/pwa/apple-touch-icon.png,PASS,NONE,Valid internal link
map/index.html,HTML,ASSET,../assets/pwa/icon-192.png,assets/pwa/icon-192.png,PASS,NONE,Valid internal link
map/index.html,HTML,ASSET,../assets/style.css,assets/style.css,PASS,NONE,Valid internal link
map/index.html,HTML,ASSET,../assets/search-index.js,assets/search-index.js,PASS,NONE,Valid internal link
map/index.html,HTML,ASSET,../assets/app.js,assets/app.js,PASS,NONE,Valid internal link
map/index.html,HTML,ASSET,../assets/pwa.js,assets/pwa.js,PASS,NONE,Valid internal link
map/luberon.html,HTML,SELF_ANCHOR,#main,map/luberon.html#main,PASS,NONE,Valid self anchor
map/luberon.html,HTML,INTERNAL_PAGE,../index.html,index.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,INTERNAL_PAGE,../map/index.html,map/index.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=43.5283,5.4497","https://www.google.com/maps/search/?api=1&amp;query=43.5283,5.4497",PASS,NONE,External link valid syntax
map/luberon.html,HTML,INTERNAL_PAGE,../places/lourmarin.html,places/lourmarin.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Lourmarin%2C%20France,https://www.google.com/maps/search/?api=1&amp;query=Lourmarin%2C%20France,PASS,NONE,External link valid syntax
map/luberon.html,HTML,INTERNAL_PAGE,../places/coustellet.html,places/coustellet.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=March%C3%A9%20paysan%20de%20Coustellet%2C%20Maubec,https://www.google.com/maps/search/?api=1&amp;query=March%C3%A9%20paysan%20de%20Coustellet%2C%20Maubec,PASS,NONE,External link valid syntax
map/luberon.html,HTML,INTERNAL_PAGE,../places/goult.html,places/goult.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Goult%2C%20France,https://www.google.com/maps/search/?api=1&amp;query=Goult%2C%20France,PASS,NONE,External link valid syntax
map/luberon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=43.87088,5.12202","https://www.google.com/maps/search/?api=1&amp;query=43.87088,5.12202",PASS,NONE,External link valid syntax
map/luberon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=43.87088,5.12202","https://www.google.com/maps/search/?api=1&amp;query=43.87088,5.12202",PASS,NONE,External link valid syntax
map/luberon.html,HTML,INTERNAL_PAGE,../places/roussillon-sentier-des-ocres.html,places/roussillon-sentier-des-ocres.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Sentier%20des%20Ocres%2C%20Roussillon,https://www.google.com/maps/search/?api=1&amp;query=Sentier%20des%20Ocres%2C%20Roussillon,PASS,NONE,External link valid syntax
map/luberon.html,HTML,INTERNAL_PAGE,../places/roussillon-sentier-des-ocres.html,places/roussillon-sentier-des-ocres.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Sentier%20des%20Ocres%2C%20Roussillon,https://www.google.com/maps/search/?api=1&amp;query=Sentier%20des%20Ocres%2C%20Roussillon,PASS,NONE,External link valid syntax
map/luberon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=43.87088,5.12202","https://www.google.com/maps/search/?api=1&amp;query=43.87088,5.12202",PASS,NONE,External link valid syntax
map/luberon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=43.87088,5.12202","https://www.google.com/maps/search/?api=1&amp;query=43.87088,5.12202",PASS,NONE,External link valid syntax
map/luberon.html,HTML,INTERNAL_PAGE,../places/gordes.html,places/gordes.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Gordes%2C%20France,https://www.google.com/maps/search/?api=1&amp;query=Gordes%2C%20France,PASS,NONE,External link valid syntax
map/luberon.html,HTML,INTERNAL_PAGE,../places/village-des-bories.html,places/village-des-bories.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Village%20des%20Bories%2C%20Gordes,https://www.google.com/maps/search/?api=1&amp;query=Village%20des%20Bories%2C%20Gordes,PASS,NONE,External link valid syntax
map/luberon.html,HTML,INTERNAL_PAGE,../places/gordes.html,places/gordes.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Gordes%2C%20France,https://www.google.com/maps/search/?api=1&amp;query=Gordes%2C%20France,PASS,NONE,External link valid syntax
map/luberon.html,HTML,INTERNAL_PAGE,../places/abbaye-de-senanque.html,places/abbaye-de-senanque.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Abbaye%20Notre-Dame%20de%20S%C3%A9nanque%2C%20Gordes,https://www.google.com/maps/search/?api=1&amp;query=Abbaye%20Notre-Dame%20de%20S%C3%A9nanque%2C%20Gordes,PASS,NONE,External link valid syntax
map/luberon.html,HTML,INTERNAL_PAGE,../places/menerbes.html,places/menerbes.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=M%C3%A9nerbes%2C%20France,https://www.google.com/maps/search/?api=1&amp;query=M%C3%A9nerbes%2C%20France,PASS,NONE,External link valid syntax
map/luberon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=43.87088,5.12202","https://www.google.com/maps/search/?api=1&amp;query=43.87088,5.12202",PASS,NONE,External link valid syntax
map/luberon.html,HTML,INTERNAL_PAGE,../places/les-halles.html,places/les-halles.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Les%20Halles%20d%27Avignon%2C%20Place%20Pie%2C%20Avignon,https://www.google.com/maps/search/?api=1&amp;query=Les%20Halles%20d%27Avignon%2C%20Place%20Pie%2C%20Avignon,PASS,NONE,External link valid syntax
map/luberon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=43.94993,4.81302","https://www.google.com/maps/search/?api=1&amp;query=43.94993,4.81302",PASS,NONE,External link valid syntax
map/luberon.html,HTML,INTERNAL_PAGE,../places/palais-des-papes.html,places/palais-des-papes.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Palais%20des%20Papes%2C%20Avignon,https://www.google.com/maps/search/?api=1&amp;query=Palais%20des%20Papes%2C%20Avignon,PASS,NONE,External link valid syntax
map/luberon.html,HTML,INTERNAL_PAGE,../places/fou-de-fafa-avignon.html,places/fou-de-fafa-avignon.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Fou%20de%20Fafa%2C%2017%20rue%20des%20Trois%20Faucons%2C%20Avignon,https://www.google.com/maps/search/?api=1&amp;query=Fou%20de%20Fafa%2C%2017%20rue%20des%20Trois%20Faucons%2C%20Avignon,PASS,NONE,External link valid syntax
map/luberon.html,HTML,INTERNAL_PAGE,../daily/day-16.html,daily/day-16.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,INTERNAL_PAGE,../daily/day-17.html,daily/day-17.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,INTERNAL_PAGE,../daily/day-18.html,daily/day-18.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,INTERNAL_PAGE,../daily/day-19.html,daily/day-19.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,INTERNAL_PAGE,../guide/luberon.html,guide/luberon.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,INTERNAL_PAGE,../about/credits.html,about/credits.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,INTERNAL_PAGE,../index.html,index.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,INTERNAL_PAGE,../schedule.html,schedule.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,INTERNAL_PAGE,../guide/index.html,guide/index.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,INTERNAL_PAGE,../map/index.html,map/index.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,INTERNAL_PAGE,../prepare/index.html,prepare/index.html,PASS,NONE,Valid internal link
map/luberon.html,HTML,ASSET,../manifest.webmanifest,manifest.webmanifest,PASS,NONE,Valid internal link
map/luberon.html,HTML,ASSET,../assets/pwa/apple-touch-icon.png,assets/pwa/apple-touch-icon.png,PASS,NONE,Valid internal link
map/luberon.html,HTML,ASSET,../assets/pwa/icon-192.png,assets/pwa/icon-192.png,PASS,NONE,Valid internal link
map/luberon.html,HTML,ASSET,../assets/style.css,assets/style.css,PASS,NONE,Valid internal link
map/luberon.html,HTML,ASSET,../assets/search-index.js,assets/search-index.js,PASS,NONE,Valid internal link
map/luberon.html,HTML,ASSET,../assets/app.js,assets/app.js,PASS,NONE,Valid internal link
map/luberon.html,HTML,ASSET,../assets/pwa.js,assets/pwa.js,PASS,NONE,Valid internal link
map/lyon.html,HTML,SELF_ANCHOR,#main,map/lyon.html#main,PASS,NONE,Valid self anchor
map/lyon.html,HTML,INTERNAL_PAGE,../index.html,index.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,INTERNAL_PAGE,../map/index.html,map/index.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=43.94993,4.81302","https://www.google.com/maps/search/?api=1&amp;query=43.94993,4.81302",PASS,NONE,External link valid syntax
map/lyon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=43.9219,4.7861","https://www.google.com/maps/search/?api=1&amp;query=43.9219,4.7861",PASS,NONE,External link valid syntax
map/lyon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=45.7606,4.8594","https://www.google.com/maps/search/?api=1&amp;query=45.7606,4.8594",PASS,NONE,External link valid syntax
map/lyon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=45.746467,4.868933","https://www.google.com/maps/search/?api=1&amp;query=45.746467,4.868933",PASS,NONE,External link valid syntax
map/lyon.html,HTML,INTERNAL_PAGE,../places/bellecour.html,places/bellecour.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Place%20Bellecour%2C%20Lyon,https://www.google.com/maps/search/?api=1&amp;query=Place%20Bellecour%2C%20Lyon,PASS,NONE,External link valid syntax
map/lyon.html,HTML,INTERNAL_PAGE,../places/cafe-comptoir-abel.html,places/cafe-comptoir-abel.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Caf%C3%A9%20Comptoir%20Abel%2C%2025%20rue%20Guynemer%2C%20Lyon,https://www.google.com/maps/search/?api=1&amp;query=Caf%C3%A9%20Comptoir%20Abel%2C%2025%20rue%20Guynemer%2C%20Lyon,PASS,NONE,External link valid syntax
map/lyon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=45.7597,4.8267","https://www.google.com/maps/search/?api=1&amp;query=45.7597,4.8267",PASS,NONE,External link valid syntax
map/lyon.html,HTML,INTERNAL_PAGE,../places/fourviere.html,places/fourviere.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Basilique%20Notre-Dame%20de%20Fourvi%C3%A8re%2C%20Lyon,https://www.google.com/maps/search/?api=1&amp;query=Basilique%20Notre-Dame%20de%20Fourvi%C3%A8re%2C%20Lyon,PASS,NONE,External link valid syntax
map/lyon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=45.7611,4.8247","https://www.google.com/maps/search/?api=1&amp;query=45.7611,4.8247",PASS,NONE,External link valid syntax
map/lyon.html,HTML,INTERNAL_PAGE,../places/vieux-lyon.html,places/vieux-lyon.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Cath%C3%A9drale%20Saint-Jean-Baptiste%2C%20Lyon,https://www.google.com/maps/search/?api=1&amp;query=Cath%C3%A9drale%20Saint-Jean-Baptiste%2C%20Lyon,PASS,NONE,External link valid syntax
map/lyon.html,HTML,INTERNAL_PAGE,../places/vieux-lyon.html,places/vieux-lyon.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Cath%C3%A9drale%20Saint-Jean-Baptiste%2C%20Lyon,https://www.google.com/maps/search/?api=1&amp;query=Cath%C3%A9drale%20Saint-Jean-Baptiste%2C%20Lyon,PASS,NONE,External link valid syntax
map/lyon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=45.7572,4.8286","https://www.google.com/maps/search/?api=1&amp;query=45.7572,4.8286",PASS,NONE,External link valid syntax
map/lyon.html,HTML,INTERNAL_PAGE,../places/daniel-et-denise.html,places/daniel-et-denise.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Daniel%20et%20Denise%20Cr%C3%A9qui%2C%20Lyon,https://www.google.com/maps/search/?api=1&amp;query=Daniel%20et%20Denise%20Cr%C3%A9qui%2C%20Lyon,PASS,NONE,External link valid syntax
map/lyon.html,HTML,INTERNAL_PAGE,../places/croix-rousse.html,places/croix-rousse.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Place%20de%20la%20Croix-Rousse%2C%20Lyon,https://www.google.com/maps/search/?api=1&amp;query=Place%20de%20la%20Croix-Rousse%2C%20Lyon,PASS,NONE,External link valid syntax
map/lyon.html,HTML,INTERNAL_PAGE,../places/croix-rousse.html,places/croix-rousse.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Place%20de%20la%20Croix-Rousse%2C%20Lyon,https://www.google.com/maps/search/?api=1&amp;query=Place%20de%20la%20Croix-Rousse%2C%20Lyon,PASS,NONE,External link valid syntax
map/lyon.html,HTML,INTERNAL_PAGE,../places/halles-de-lyon-paul-bocuse.html,places/halles-de-lyon-paul-bocuse.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Les%20Halles%20de%20Lyon%20Paul%20Bocuse%2C%20102%20cours%20Lafayette%2C%20Lyon,https://www.google.com/maps/search/?api=1&amp;query=Les%20Halles%20de%20Lyon%20Paul%20Bocuse%2C%20102%20cours%20Lafayette%2C%20Lyon,PASS,NONE,External link valid syntax
map/lyon.html,HTML,INTERNAL_PAGE,../places/halles-de-lyon-paul-bocuse.html,places/halles-de-lyon-paul-bocuse.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Les%20Halles%20de%20Lyon%20Paul%20Bocuse%2C%20102%20cours%20Lafayette%2C%20Lyon,https://www.google.com/maps/search/?api=1&amp;query=Les%20Halles%20de%20Lyon%20Paul%20Bocuse%2C%20102%20cours%20Lafayette%2C%20Lyon,PASS,NONE,External link valid syntax
map/lyon.html,HTML,INTERNAL_PAGE,../places/parc-de-la-tete-d-or.html,places/parc-de-la-tete-d-or.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Parc%20de%20la%20T%C3%AAte%20d%27Or%2C%20Lyon,https://www.google.com/maps/search/?api=1&amp;query=Parc%20de%20la%20T%C3%AAte%20d%27Or%2C%20Lyon,PASS,NONE,External link valid syntax
map/lyon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=45.7606,4.8594","https://www.google.com/maps/search/?api=1&amp;query=45.7606,4.8594",PASS,NONE,External link valid syntax
map/lyon.html,HTML,INTERNAL_PAGE,../places/annecy.html,places/annecy.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Palais%20de%20l%27%C3%8Ele%2C%20Annecy,https://www.google.com/maps/search/?api=1&amp;query=Palais%20de%20l%27%C3%8Ele%2C%20Annecy,PASS,NONE,External link valid syntax
map/lyon.html,HTML,INTERNAL_PAGE,../places/chez-mamie-lise.html,places/chez-mamie-lise.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Chez%20Mamie%20Lise%2C%2011%20rue%20Grenette%2C%20Annecy,https://www.google.com/maps/search/?api=1&amp;query=Chez%20Mamie%20Lise%2C%2011%20rue%20Grenette%2C%20Annecy,PASS,NONE,External link valid syntax
map/lyon.html,HTML,INTERNAL_PAGE,../places/annecy.html,places/annecy.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Palais%20de%20l%27%C3%8Ele%2C%20Annecy,https://www.google.com/maps/search/?api=1&amp;query=Palais%20de%20l%27%C3%8Ele%2C%20Annecy,PASS,NONE,External link valid syntax
map/lyon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=45.746467,4.868933","https://www.google.com/maps/search/?api=1&amp;query=45.746467,4.868933",PASS,NONE,External link valid syntax
map/lyon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=45.746467,4.868933","https://www.google.com/maps/search/?api=1&amp;query=45.746467,4.868933",PASS,NONE,External link valid syntax
map/lyon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=45.7606,4.8594","https://www.google.com/maps/search/?api=1&amp;query=45.7606,4.8594",PASS,NONE,External link valid syntax
map/lyon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=48.8449,2.3734","https://www.google.com/maps/search/?api=1&amp;query=48.8449,2.3734",PASS,NONE,External link valid syntax
map/lyon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=48.8472,2.2894","https://www.google.com/maps/search/?api=1&amp;query=48.8472,2.2894",PASS,NONE,External link valid syntax
map/lyon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=48.8468,2.2905","https://www.google.com/maps/search/?api=1&amp;query=48.8468,2.2905",PASS,NONE,External link valid syntax
map/lyon.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=48.8472,2.2894","https://www.google.com/maps/search/?api=1&amp;query=48.8472,2.2894",PASS,NONE,External link valid syntax
map/lyon.html,HTML,INTERNAL_PAGE,../daily/day-23.html,daily/day-23.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,INTERNAL_PAGE,../daily/day-24.html,daily/day-24.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,INTERNAL_PAGE,../daily/day-25.html,daily/day-25.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,INTERNAL_PAGE,../daily/day-26.html,daily/day-26.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,INTERNAL_PAGE,../daily/day-27.html,daily/day-27.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,INTERNAL_PAGE,../guide/lyon.html,guide/lyon.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,INTERNAL_PAGE,../about/credits.html,about/credits.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,INTERNAL_PAGE,../index.html,index.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,INTERNAL_PAGE,../schedule.html,schedule.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,INTERNAL_PAGE,../guide/index.html,guide/index.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,INTERNAL_PAGE,../map/index.html,map/index.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,INTERNAL_PAGE,../prepare/index.html,prepare/index.html,PASS,NONE,Valid internal link
map/lyon.html,HTML,ASSET,../manifest.webmanifest,manifest.webmanifest,PASS,NONE,Valid internal link
map/lyon.html,HTML,ASSET,../assets/pwa/apple-touch-icon.png,assets/pwa/apple-touch-icon.png,PASS,NONE,Valid internal link
map/lyon.html,HTML,ASSET,../assets/pwa/icon-192.png,assets/pwa/icon-192.png,PASS,NONE,Valid internal link
map/lyon.html,HTML,ASSET,../assets/style.css,assets/style.css,PASS,NONE,Valid internal link
map/lyon.html,HTML,ASSET,../assets/search-index.js,assets/search-index.js,PASS,NONE,Valid internal link
map/lyon.html,HTML,ASSET,../assets/app.js,assets/app.js,PASS,NONE,Valid internal link
map/lyon.html,HTML,ASSET,../assets/pwa.js,assets/pwa.js,PASS,NONE,Valid internal link
map/nice.html,HTML,SELF_ANCHOR,#main,map/nice.html#main,PASS,NONE,Valid self anchor
map/nice.html,HTML,INTERNAL_PAGE,../index.html,index.html,PASS,NONE,Valid internal link
map/nice.html,HTML,INTERNAL_PAGE,../map/index.html,map/index.html,PASS,NONE,Valid internal link
map/nice.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=42.16036,2.90964","https://www.google.com/maps/search/?api=1&amp;query=42.16036,2.90964",PASS,NONE,External link valid syntax
map/nice.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=41.296944,2.0790474","https://www.google.com/maps/search/?api=1&amp;query=41.296944,2.0790474",PASS,NONE,External link valid syntax
map/nice.html,HTML,INTERNAL_PAGE,../places/nce-t2.html,places/nce-t2.html,PASS,NONE,Valid internal link
map/nice.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=A%C3%A9roport%20Terminal%202%2C%20Nice,https://www.google.com/maps/search/?api=1&amp;query=A%C3%A9roport%20Terminal%202%2C%20Nice,PASS,NONE,External link valid syntax
map/nice.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=43.6996749,7.2608829","https://www.google.com/maps/search/?api=1&amp;query=43.6996749,7.2608829",PASS,NONE,External link valid syntax
map/nice.html,HTML,INTERNAL_PAGE,../places/promenade-des-anglais.html,places/promenade-des-anglais.html,PASS,NONE,Valid internal link
map/nice.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Promenade%20des%20Anglais%2C%20Nice,https://www.google.com/maps/search/?api=1&amp;query=Promenade%20des%20Anglais%2C%20Nice,PASS,NONE,External link valid syntax
map/nice.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=43.6996749,7.2608829","https://www.google.com/maps/search/?api=1&amp;query=43.6996749,7.2608829",PASS,NONE,External link valid syntax
map/nice.html,HTML,INTERNAL_PAGE,../places/cours-saleya.html,places/cours-saleya.html,PASS,NONE,Valid internal link
map/nice.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Cours%20Saleya%2C%20Nice,https://www.google.com/maps/search/?api=1&amp;query=Cours%20Saleya%2C%20Nice,PASS,NONE,External link valid syntax
map/nice.html,HTML,INTERNAL_PAGE,../places/vieux-nice.html,places/vieux-nice.html,PASS,NONE,Valid internal link
map/nice.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Vieux%20Nice%2C%20Nice,https://www.google.com/maps/search/?api=1&amp;query=Vieux%20Nice%2C%20Nice,PASS,NONE,External link valid syntax
map/nice.html,HTML,INTERNAL_PAGE,../places/vieux-nice.html,places/vieux-nice.html,PASS,NONE,Valid internal link
map/nice.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Vieux%20Nice%2C%20Nice,https://www.google.com/maps/search/?api=1&amp;query=Vieux%20Nice%2C%20Nice,PASS,NONE,External link valid syntax
map/nice.html,HTML,INTERNAL_PAGE,../places/colline-du-chateau.html,places/colline-du-chateau.html,PASS,NONE,Valid internal link
map/nice.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Parc%20de%20la%20Colline%20du%20Ch%C3%A2teau%2C%20Nice,https://www.google.com/maps/search/?api=1&amp;query=Parc%20de%20la%20Colline%20du%20Ch%C3%A2teau%2C%20Nice,PASS,NONE,External link valid syntax
map/nice.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=43.6978,7.2861","https://www.google.com/maps/search/?api=1&amp;query=43.6978,7.2861",PASS,NONE,External link valid syntax
map/nice.html,HTML,INTERNAL_PAGE,../places/nice-ville.html,places/nice-ville.html,PASS,NONE,Valid internal link
map/nice.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Gare%20de%20Nice-Ville,https://www.google.com/maps/search/?api=1&amp;query=Gare%20de%20Nice-Ville,PASS,NONE,External link valid syntax
map/nice.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=43.5811,7.1264","https://www.google.com/maps/search/?api=1&amp;query=43.5811,7.1264",PASS,NONE,External link valid syntax
map/nice.html,HTML,INTERNAL_PAGE,../places/le-figuier-de-saint-esprit.html,places/le-figuier-de-saint-esprit.html,PASS,NONE,Valid internal link
map/nice.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Le%20Figuier%20de%20Saint-Esprit%2C%20Antibes,https://www.google.com/maps/search/?api=1&amp;query=Le%20Figuier%20de%20Saint-Esprit%2C%20Antibes,PASS,NONE,External link valid syntax
map/nice.html,HTML,INTERNAL_PAGE,../places/cannes.html,places/cannes.html,PASS,NONE,Valid internal link
map/nice.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Cannes%2C%20France,https://www.google.com/maps/search/?api=1&amp;query=Cannes%2C%20France,PASS,NONE,External link valid syntax
map/nice.html,HTML,INTERNAL_PAGE,../places/le-suquet.html,places/le-suquet.html,PASS,NONE,Valid internal link
map/nice.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Le%20Suquet%2C%20Cannes,https://www.google.com/maps/search/?api=1&amp;query=Le%20Suquet%2C%20Cannes,PASS,NONE,External link valid syntax
map/nice.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=43.5502,7.0255","https://www.google.com/maps/search/?api=1&amp;query=43.5502,7.0255",PASS,NONE,External link valid syntax
map/nice.html,HTML,INTERNAL_PAGE,../places/cannes.html,places/cannes.html,PASS,NONE,Valid internal link
map/nice.html,HTML,EXTERNAL,https://www.google.com/maps/search/?api=1&amp;query=Cannes%2C%20France,https://www.google.com/maps/search/?api=1&amp;query=Cannes%2C%20France,PASS,NONE,External link valid syntax
map/nice.html,HTML,EXTERNAL,"https://www.google.com/maps/search/?api=1&amp;query=43.7002,7.2628","https://www.google.com/maps/search/?api=1&amp;query=43.7002,7.2628",PASS,NONE,External link valid syntax
map/nice.html,HTML,INTERNAL_PAGE,../places/le-rocher.html,places/le-rocher.html,PASS,NONE,Valid internal link
